,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193
168,0.325792762,0.399612873,1,0.412620422,0.438287223,0.429428907,0.312601047,0.488593473,0.49158708,0.33805568,1,0.49875629,1,0.569621643,0.500234997,1,0.526674337,0.468912313,0.539639382,0.543293208,0.647005624,0.472002787,0.410234426,0.456427025,0.42643441,0.4004539,0.384153569,0.343451291,0.158280639,0.511577996,1,0.433457089,0.525975895,1,0.371968534,0.411604457,0.387704834,0.346952712,0.194143328,0.396251284,0.412977503,0.370067438,0.208394744,0.339510769,0.397552986,0.390461992,0.45682845,0.522071776,0.39717434,0.316632531,0.530725777,0.567749719,0.369864932,1,0.437098285,0.38507542,1,1,1,0.450667624,0.563993769,0.621563944,0.423794735,0.528763595,0.603867124,0.555285044,1,0.511832081,0.564102304,0.580615272,0.226690517,0.463068751,0.376203129,0.330284549,0.404221184,0.469700039,0.403377397,0.384075881,0.214470091,0.337522507,0.416701883,0.377500749,0.444570781,0.269619244,0.355363797,0.45866991,0.466768717,0.359327523,0.534845789,0.365719722,0.191807432,0.27499257,0.340624396,0.451027355,0.207819156,0.360627802,0.388757364,0.481228315,0.33570597,0.47581833,0.441154578,1,0.508663746,0.478581623,0.541439588,0.340174214,0.361622287,0.532215716,0.514590365,0.50919277,0.423286629,0.438490097,0.360029795,0.198243093,0.364595051,0.512681877,0.385329373,0.362871778,0.424292051,0.316035391,0.37207817,0.431722102,0.337096064,0.336646349,0.18789558,0.373564887,0.328381635,0.350157773,0.475459731,0.321909361,0.382407724,0.31801464,0.573278858,0.417599361,0.365046523,0.536599887,0.515825641,0.509075143,0.530343821,0.389405793,0.589787054,0.366771316,0.469637968,0.458298846,0.421330303,0.388231798,0.522617947,0.519186873,0.515961191,0.472181647,0.398084919,0.537433437,0.531204243,0.384153499,0.234060483,0.438958735,0.464570532,0.369240747,0.172034527,0.445935581,0.433591719,0.465003689,0.375534963,0.390072144,0.43392011,0.344502526,0.489544718,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0.611724592,0.519732301,1,0.488789768,0.511233641,0.552763829,0.438002591,0.523336752,0.526790721,0.512791157,1,0.509047292,1,0.644168354,0.615492658,1,0.597965238,0.647451179,0.617310441,0.557736571,0.654386216,0.590349104,0.591135815,0.429538943,0.519454455,0.610090798,0.624632346,0.625532827,0.554943678,0.551265347,1,0.478595083,0.670193256,1,0.62010241,0.445689511,0.48886722,0.526140656,0.518798348,0.594471637,0.45804698,0.535007492,0.61359313,0.528048275,0.543696954,0.4313204,0.651338548,0.642382636,0.574600251,0.401921343,0.659607718,0.647022381,0.426715607,1,0.589288212,0.570416489,1,1,1,0.550821341,0.645418128,0.682098169,0.610190082,0.662802705,0.714530204,0.576965824,1,0.630194229,0.682744993,0.65651826,0.303931647,0.539894517,0.508750702,0.439996341,0.40731413,0.539410534,0.484761453,0.615275499,0.601302652,0.512164028,0.595622509,0.573209564,0.488114427,0.603130212,0.548777312,0.430534351,0.527626247,0.520748888,0.672995808,0.591611157,0.407067548,0.392920876,0.494006189,0.474103008,0.606072194,0.59479722,0.413217963,0.478751231,0.452805371,0.601376499,0.614615725,1,0.691979309,0.609393068,0.625018601,0.422689894,0.548024921,0.619536888,0.667958129,0.61758297,0.576582438,0.23451845,0.536120279,0.36858533,0.497572171,0.441427021,0.550310806,0.451029891,0.344533535,0.407660319,0.428794327,0.533939926,0.466203131,0.44085153,0.578113459,0.523277935,0.494360383,0.362189241,0.663217088,0.404224743,0.530856508,0.606043759,0.718537884,0.588555819,0.568534072,0.669991655,0.667351839,0.664212937,0.694890775,0.552179062,0.650962884,0.590398312,0.654153698,0.630270097,0.451251868,0.563834735,0.67069711,0.64445508,0.60476527,0.515909207,0.559403898,0.641451633,0.631172001,0.582766954,0.489407951,0.53606816,0.532189965,0.445060569,0.382905694,0.479212877,0.620458381,0.635351566,0.484008214,0.29753757,0.376143485,0.537130496,0.650165867,0.496296064,,,,,,,,,,,,,,,,,,,,,,,,,
170,0.523383924,0.426342393,1,0.509873684,0.52750379,0.4309167,0.439424481,0.516328976,0.478009439,0.558061755,1,0.541044737,1,0.633621753,0.667020659,1,0.554347131,0.607110529,0.684998521,0.646504922,0.722279948,0.514602234,0.163948724,0.477534627,0.435579047,0.434706123,0.611346008,0.513975864,0.53457827,0.655937187,1,0.500494401,0.529644221,1,0.534428925,0.513106772,0.554022759,0.186948161,0.522763305,0.528532989,0.435865556,0.541606975,0.598211564,0.44890211,0.124730619,0.357618621,0.580233278,0.477417277,0.351025392,0.291306024,0.63684241,0.459723359,0.352530128,1,0.264610829,0.399279217,1,1,1,0.404348575,0.471921521,0.562940006,0.390948585,0.438843805,0.54648829,0.473400693,1,0.564867779,0.642545572,0.462282601,0.322529459,0.529772952,0.202940236,0.311578723,0.417110389,0.62119576,0.546921196,0.499648887,0.555221198,0.499180714,0.385416925,0.412367816,0.580528997,0.523848078,0.424580927,0.597637303,0.479134284,0.428980045,0.622603421,0.578190189,0.346357862,0.432143513,0.167144035,0.573136629,0.491508202,0.519027177,0.440323467,0.554153171,0.36591749,0.282068653,0.597618202,1,0.64367637,0.575028388,0.336344053,0.386888601,0.470043654,0.428927116,0.620271095,0.527847134,0.550819311,0.528928108,0.356318812,0.308688895,0.138794741,0.619240664,0.370636425,0.321575109,0.600924594,0.369041663,0.474352008,0.566370694,0.269728515,0.362862691,0.496967374,0.367097169,0.331120784,0.440101786,0.485279342,0.335496389,0.321521373,0.532734528,0.619836431,0.3904975,0.472680157,0.606475694,0.602926707,0.410502934,0.601627531,0.490187435,0.598356458,0.310858437,0.303766934,0.507350941,0.369629507,0.385947709,0.615935693,0.501320466,0.47132706,0.513363043,0.387312323,0.520181375,0.575723073,0.431588666,0.401956233,0.49863679,0.478649243,0.286229718,0.298981854,0.396977026,0.529953741,0.579158551,0.341041913,0.60322427,0.565615836,0.208550438,0.574846087,0.437024514,0.577740875,,,,,,,,,,,,,,,,,,,,,,,,
171,0.40751152,0.480757266,1,0.471724572,0.499157259,0.493876088,0.430356459,0.543194894,0.521234234,0.485114809,1,0.487905321,1,0.678570512,0.536463191,1,0.667149992,0.484390295,0.712728313,0.746089092,0.745523744,0.563272141,0.506756828,0.56259757,0.418238846,0.436114685,0.564222596,0.41269923,0.347588973,0.581142136,1,0.512456478,0.538243325,1,0.468597722,0.47754162,0.524013733,0.438207322,0.40874098,0.49538283,0.477611111,0.488901078,0.398655748,0.387385538,0.468220401,0.393379937,0.523678603,0.47512728,0.493741609,0.364313808,0.636712078,0.526696533,0.393937263,1,0.41283943,0.464039794,1,1,1,0.413208595,0.597700187,0.612222694,0.427208015,0.550445169,0.595272835,0.545585917,1,0.546237676,0.518368628,0.560632977,0.415570112,0.547565956,0.452356345,0.402039818,0.449460446,0.604870297,0.483244279,0.564317621,0.451085169,0.433976714,0.451033119,0.439271875,0.520887842,0.406990959,0.385803993,0.543188036,0.330841131,0.541238431,0.584300282,0.540511449,0.373563265,0.453047362,0.403577984,0.543218201,0.42620409,0.537389058,0.474541548,0.615668318,0.35457339,0.400109121,0.513036131,1,0.655081089,0.509853147,0.457538209,0.431256399,0.269276162,0.431289793,0.643866193,0.531194418,0.524564587,0.489144141,0.465919019,0.432260721,0.445977558,0.628746883,0.534672449,0.399216987,0.654742398,0.451383627,0.50260456,0.621668751,0.455303065,0.442398856,0.437421192,0.439905543,0.366020707,0.438185891,0.5314284,0.438678956,0.456710019,0.40749658,0.595717888,0.477398599,0.464999551,0.470331366,0.537095726,0.560985186,0.627485143,0.346500066,0.580634044,0.460039536,0.495898468,0.486362112,0.559410414,0.450955349,0.607706573,0.464808305,0.484854254,0.285927329,0.335264224,0.510786254,0.59407934,0.434812597,0.471655028,0.480139667,0.457071834,0.416261451,0.419226163,0.51535978,0.489058145,0.521541582,0.518764121,0.648493292,0.447854344,0.345374952,0.617228152,0.436849443,0.600811714,0.535426157,,,,,,,,,,,,,,,,,,,,,,,
172,0.367946618,0.403725998,1,0.366292432,0.421969137,0.39875492,0.35668429,0.443731158,0.41182249,0.445794425,1,0.432362367,1,0.603726004,0.555459161,1,0.638284646,0.477893285,0.703979499,0.703157879,0.714277753,0.50319458,0.453864615,0.473254657,0.33485067,0.3666182,0.506814594,0.395567145,0.31744879,0.572823236,1,0.420339441,0.513456233,1,0.412120429,0.427938765,0.477215854,0.371467777,0.363853198,0.429988856,0.434393614,0.457080987,0.371922688,0.318019713,0.380270239,0.315226675,0.475816186,0.423048699,0.414840484,0.280131001,0.573405926,0.470850692,0.303246756,1,0.319645053,0.382881432,1,1,1,0.346432866,0.540517303,0.548999605,0.37574247,0.529620916,0.507050245,0.513213418,1,0.433307549,0.507921389,0.516867753,0.313303551,0.483724001,0.385621668,0.294520543,0.370089194,0.565573354,0.438856385,0.505862048,0.420251357,0.381472509,0.388781079,0.339822221,0.491279885,0.363028821,0.303077414,0.482007098,0.345685077,0.481932104,0.536106298,0.487856571,0.280206078,0.371040068,0.312748023,0.506537191,0.358801278,0.441156139,0.408790761,0.54287661,0.250165528,0.346949515,0.476475172,1,0.56022501,0.472971264,0.388837283,0.321119737,0.259819166,0.387814622,0.595242013,0.420419247,0.455100294,0.47148728,0.40535428,0.329207904,0.367071751,0.563045335,0.495218633,0.326538278,0.642805424,0.361612957,0.416642119,0.547843419,0.393181823,0.360069301,0.363756742,0.362448112,0.293671165,0.362252518,0.434812181,0.339091698,0.338443011,0.363749617,0.553401824,0.418293104,0.383312207,0.452162713,0.53315735,0.505046707,0.594681028,0.251277512,0.544601755,0.355305396,0.431321766,0.411224328,0.459530307,0.377373381,0.540321903,0.433186615,0.438536179,0.304635002,0.307923022,0.451119603,0.530987073,0.388489391,0.389930398,0.425967892,0.373041993,0.321005516,0.321224779,0.388197856,0.437530831,0.470784443,0.444565496,0.624404275,0.452002355,0.248140646,0.540398053,0.40785617,0.54346224,0.441989584,0.126116084,,,,,,,,,,,,,,,,,,,,,,
173,0.429072009,0.458325004,1,0.467132439,0.536934777,0.448149731,0.445782116,0.562207236,0.484620933,0.502914569,1,0.499131252,1,0.631968831,0.558562007,1,0.617665653,0.501654453,0.711732305,0.665441615,0.716957396,0.604234604,0.360587017,0.531854696,0.407399127,0.433220793,0.596651988,0.421638106,0.442138718,0.607325114,1,0.495491213,0.431540603,1,0.468888814,0.485272226,0.56037045,0.377298513,0.477297892,0.51591574,0.446687221,0.55235158,0.496792823,0.40872544,0.330918258,0.306850989,0.484431648,0.4595561,0.39647279,0.29139944,0.669699737,0.45551316,0.35144615,1,0.339637149,0.432422467,1,1,1,0.412573773,0.493383525,0.554319048,0.475732628,0.471145,0.567764118,0.473340034,1,0.574858573,0.615917567,0.49673938,0.390205902,0.540805641,0.321709982,0.352263663,0.399093149,0.614516891,0.530694164,0.533312164,0.507865481,0.429590137,0.44743127,0.440151252,0.523862209,0.455872567,0.419954872,0.557280067,0.383276685,0.433450503,0.641278507,0.540387755,0.39269925,0.451662134,0.280719552,0.559244004,0.436961978,0.501310256,0.39669398,0.58961067,0.324528193,0.319150745,0.54693374,1,0.593388072,0.543689629,0.357162974,0.346480604,0.380803179,0.467649237,0.605107404,0.459554896,0.516941623,0.514696101,0.401258205,0.397200156,0.278433997,0.632814415,0.512120974,0.318316444,0.627171597,0.382095123,0.448290888,0.557328896,0.32318457,0.373010098,0.425904837,0.393038896,0.318536626,0.438578183,0.541862061,0.344156774,0.43198336,0.444757286,0.60711492,0.422199923,0.475448888,0.537454359,0.577560637,0.462098124,0.567197063,0.402574477,0.602721606,0.368275022,0.41979514,0.448303808,0.471151797,0.488856413,0.618063331,0.429016499,0.485946628,0.360383515,0.324613925,0.491672632,0.629419267,0.431752631,0.492163775,0.496926378,0.437819497,0.31227759,0.406198804,0.489633466,0.496137194,0.564542102,0.442029354,0.60263288,0.485528523,0.230338727,0.606683731,0.467877079,0.607818441,0.328792239,0.289202626,0.265553157,,,,,,,,,,,,,,,,,,,,,
174,0.439283624,0.471474839,1,0.47673776,0.508323405,0.474772937,0.449960239,0.507553494,0.501503616,0.498196856,1,0.490187756,1,0.664180857,0.59758016,1,0.642558504,0.528714791,0.683985145,0.725622986,0.730702165,0.608814516,0.531315538,0.543132803,0.427617406,0.459786274,0.559827803,0.484826306,0.390227954,0.64846594,1,0.487921483,0.569903042,1,0.51059553,0.478518777,0.559215766,0.461558196,0.446585714,0.536494063,0.506285626,0.550038604,0.438079922,0.414893926,0.486585064,0.408008605,0.53722409,0.466442123,0.50651426,0.399972038,0.652300891,0.517435904,0.395621084,1,0.421550457,0.482688563,1,1,1,0.402917557,0.591018981,0.586714161,0.422789628,0.570181834,0.571211588,0.559880951,1,0.55742447,0.504154532,0.55736237,0.422593431,0.570363093,0.478056005,0.392058383,0.464161056,0.625624195,0.495233809,0.590976301,0.489437026,0.466668709,0.480915292,0.448879759,0.567575474,0.467152189,0.408993524,0.540126233,0.375039485,0.534185648,0.640615315,0.572813056,0.402906571,0.472251347,0.422473962,0.570598437,0.468621659,0.532769804,0.458345845,0.613453989,0.340415222,0.404467786,0.550580352,1,0.656675128,0.546016717,0.454513783,0.404300516,0.308122184,0.443463312,0.621980311,0.524254202,0.534886861,0.544977839,0.491046121,0.448953242,0.463550422,0.625612804,0.568580706,0.397806957,0.665497279,0.429627371,0.48880661,0.594250199,0.472877731,0.451202477,0.466131203,0.437127275,0.361513128,0.444565574,0.559085735,0.410655494,0.484873249,0.446878935,0.603597944,0.490804298,0.481726171,0.451977386,0.595647874,0.558155701,0.6670743,0.354824584,0.621303893,0.438916371,0.528709689,0.494840309,0.520342624,0.46141916,0.621821449,0.50748472,0.495619831,0.317480067,0.386362867,0.519808356,0.644227772,0.477087225,0.511144263,0.497002197,0.463969591,0.409062959,0.437897283,0.495922399,0.493321076,0.565803724,0.532792833,0.664140285,0.528387275,0.351677493,0.617452873,0.482695512,0.625559815,0.522143885,0.118869945,0.140030163,0.319971999,,,,,,,,,,,,,,,,,,,,
175,0.402241519,0.533052139,1,0.496717317,0.611936439,0.507811754,0.517456473,0.519566074,0.606474682,0.511866179,1,0.610472533,1,0.605526162,0.620662478,1,0.683084377,0.509573102,0.662795125,0.619893796,0.700934649,0.66730396,0.558327317,0.583484087,0.59467904,0.410989138,0.632658747,0.424700466,0.493696412,0.626175958,1,0.552751011,0.615191537,1,0.527506725,0.581154558,0.558034029,0.51333946,0.510602551,0.496497189,0.562024748,0.575143895,0.57185591,0.442656001,0.531488196,0.530801888,0.523363192,0.548042454,0.507207206,0.492689239,0.641732681,0.574921328,0.501954403,1,0.499366193,0.484444394,1,1,1,0.521043347,0.57925823,0.63418851,0.492084026,0.617840329,0.673329854,0.6085657,1,0.608125201,0.702072593,0.563433583,0.488387034,0.556015969,0.507383981,0.472479434,0.599862413,0.669483519,0.597714688,0.490158924,0.520834713,0.514474037,0.522371496,0.491533824,0.636649133,0.493696275,0.508494219,0.644622679,0.550648495,0.498345186,0.66569744,0.560589274,0.509559473,0.518246233,0.475345067,0.6622413,0.481276792,0.474826699,0.574513227,0.693819206,0.484113979,0.548363493,0.560929902,1,0.593445224,0.639457139,0.590516804,0.470226854,0.531378464,0.604232565,0.530940107,0.610707829,0.571746389,0.614003015,0.493946198,0.479766868,0.527269096,0.670722864,0.545133273,0.481311698,0.599660754,0.464985293,0.55101089,0.639246506,0.518662453,0.474396364,0.4098831,0.427635437,0.484789675,0.537330287,0.5946833,0.504622362,0.512914637,0.480088554,0.636900837,0.505059222,0.537676112,0.574718295,0.657497876,0.568561221,0.611471724,0.368097075,0.663525561,0.406691526,0.601825566,0.414205757,0.515475522,0.527958371,0.609070988,0.544616807,0.551922649,0.538941871,0.459330543,0.612251731,0.613301368,0.537282639,0.528950927,0.458473605,0.418324409,0.512260533,0.46955459,0.52344887,0.548890044,0.647312228,0.5729595,0.629666114,0.612810355,0.412030853,0.592589418,0.504704003,0.734270193,0.54579951,0.542159591,0.441797047,0.417562988,0.537551117,,,,,,,,,,,,,,,,,,,
176,0.497696791,0.562796663,1,0.520419805,0.599633775,0.479891711,0.519845963,0.592234375,0.570819389,0.570105022,1,0.544204103,1,0.632896271,0.597803063,1,0.65769588,0.592547363,0.744976769,0.670701478,0.764229609,0.661059903,0.423946272,0.57233514,0.478918151,0.497340208,0.688298815,0.484244068,0.520732741,0.668558958,1,0.562420373,0.48951325,1,0.546336878,0.472913412,0.58424332,0.39607554,0.534110443,0.553764512,0.474810977,0.615511931,0.546854137,0.482681564,0.382075326,0.374096637,0.554305865,0.497884077,0.429694438,0.364819381,0.721090216,0.492261869,0.386901311,1,0.439823064,0.458740166,1,1,1,0.440521279,0.524903646,0.564544083,0.523753008,0.442493093,0.632637212,0.502460648,1,0.630619638,0.674126899,0.477931885,0.437378548,0.566223936,0.371790298,0.393905352,0.488620332,0.673400785,0.601853863,0.586173969,0.579240925,0.515595385,0.470824091,0.520081282,0.605310769,0.528464224,0.501906599,0.622255881,0.399303536,0.452037366,0.704752687,0.588053221,0.447665656,0.503376247,0.348646485,0.612770909,0.476346927,0.549018022,0.461070343,0.648726921,0.41516669,0.405142091,0.606583778,1,0.645024121,0.620523663,0.42550518,0.416199158,0.445469097,0.525841388,0.651598987,0.542412829,0.606834189,0.52251813,0.407609165,0.444813668,0.35213036,0.682803601,0.555017322,0.384501499,0.626061487,0.440522864,0.5257423,0.621076744,0.398793752,0.44781016,0.464330578,0.444690424,0.400588527,0.478883797,0.592026151,0.4255646,0.46130547,0.511386544,0.611257598,0.443181176,0.528590238,0.595372487,0.62840006,0.488146762,0.580015183,0.451430583,0.654954771,0.396989898,0.499088613,0.433360927,0.496856236,0.528200094,0.697904684,0.43552321,0.498134649,0.383866919,0.313097792,0.504148624,0.688910598,0.483333544,0.555010397,0.54002272,0.4928504,0.384901937,0.452514129,0.515042619,0.54292087,0.671192091,0.46572791,0.625354222,0.514416585,0.28308616,0.667721483,0.494787498,0.63456708,0.349281132,0.343632253,0.31703568,0.099631375,0.370477988,0.407907813,,,,,,,,,,,,,,,,,,
177,0.439080355,0.507986458,1,0.514916545,0.569681626,0.539278541,0.485269007,0.549669478,0.530510179,0.476181045,1,0.573528886,1,0.628831493,0.588006452,1,0.65931954,0.490592345,0.69942843,0.700304605,0.724840847,0.593881471,0.566008764,0.599565844,0.484939992,0.474152515,0.392216782,0.436659598,0.370446501,0.511388796,1,0.534421956,0.497085158,1,0.446673941,0.574958258,0.550154624,0.541439081,0.430035053,0.477766044,0.569950317,0.482642402,0.464422731,0.405480808,0.506611774,0.459681483,0.544764385,0.500829608,0.469414933,0.44016834,0.640488202,0.525847088,0.493515586,1,0.503263241,0.451135864,1,1,1,0.50802045,0.60011144,0.607446183,0.499048595,0.55417947,0.613352309,0.591014954,1,0.509280737,0.574189772,0.622560139,0.464138327,0.57036984,0.507894082,0.481753452,0.496469256,0.629152677,0.508079867,0.506692507,0.412814197,0.416383439,0.477175004,0.430066936,0.512806463,0.42439487,0.441912899,0.571475258,0.523748281,0.464404449,0.613838195,0.475155207,0.437481138,0.490242946,0.450326238,0.558263754,0.451477001,0.479256373,0.494995185,0.599211408,0.450948365,0.496970126,0.478260283,1,0.57882211,0.520641548,0.541847293,0.443695494,0.431663258,0.552317457,0.603021321,0.484095592,0.494185002,0.607707826,0.500414347,0.444393102,0.487182997,0.658367107,0.534756856,0.457291865,0.631168,0.47201367,0.474529876,0.551574828,0.461200826,0.466252406,0.400144387,0.46285584,0.436996801,0.480754112,0.534252699,0.456978369,0.470695868,0.441327846,0.629684422,0.461812214,0.465419366,0.495976721,0.537780593,0.540937987,0.634988957,0.486392002,0.613632537,0.445209603,0.524888727,0.481361849,0.544487065,0.465533384,0.614758952,0.534118222,0.524259253,0.523654506,0.47377707,0.571833068,0.584575186,0.399891586,0.480203454,0.51056367,0.51795934,0.444877722,0.420579767,0.555124631,0.477935531,0.549816365,0.498614964,0.619867488,0.58922457,0.377141957,0.598015323,0.468424485,0.635870744,0.56137099,0.429921208,0.446408457,0.456084671,0.447165894,0.549549086,0.52098249,,,,,,,,,,,,,,,,,
178,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,
179,0.494240893,0.52237324,1,0.524572227,0.522733588,0.580952501,0.492769984,0.533618501,0.546471087,0.528806931,1,0.631898734,1,0.572453537,0.606684579,1,0.668157806,0.564877694,0.679505593,0.708767841,0.723628901,0.449554225,0.546555165,0.553213253,0.549074705,0.50705877,0.586095139,0.533020709,0.487998602,0.572053085,1,0.504931268,0.629939742,1,0.565925845,0.581959934,0.569702257,0.520216063,0.518014369,0.517517732,0.538101174,0.563524391,0.574037896,0.488272691,0.536944099,0.492268805,0.579387492,0.587826924,0.529933547,0.473877256,0.595748963,0.63512734,0.560476697,1,0.529606659,0.529762907,1,1,1,0.546939731,0.630869327,0.701814583,0.511177926,0.632773731,0.643247768,0.646177214,1,0.552975364,0.610199212,0.645601134,0.516980356,0.581231655,0.576551915,0.475049396,0.536748238,0.640395273,0.542550958,0.524099786,0.505734627,0.473490776,0.532323647,0.496706595,0.593967094,0.525020746,0.467782245,0.582503453,0.603629407,0.559279414,0.431150209,0.528573686,0.518392845,0.515555169,0.532435022,0.601633052,0.536744916,0.54714404,0.601090448,0.641962374,0.486017327,0.562556209,0.514388612,1,0.600267983,0.541857273,0.60036238,0.504916135,0.504284823,0.595503753,0.626876594,0.59561895,0.547372467,0.629888236,0.565487212,0.49679524,0.555633988,0.644748636,0.552866701,0.531467469,0.671444755,0.485793833,0.564153004,0.536653979,0.522668467,0.509075984,0.51394137,0.432446981,0.504632253,0.532855965,0.614603344,0.507609746,0.50071014,0.554282261,0.637817952,0.573350828,0.505660325,0.565776112,0.5877663,0.585456513,0.665828748,0.497978566,0.653502481,0.528473388,0.550179286,0.580081552,0.54351435,0.493900629,0.571551452,0.587464234,0.589352912,0.593702264,0.534953234,0.620909122,0.649084477,0.463734846,0.502677867,0.546207902,0.525026907,0.493145419,0.467500172,0.558211788,0.58686207,0.410083124,0.553410126,0.655201616,0.6499296,0.489814903,0.577693768,0.53928721,0.721214823,0.60994341,0.513506174,0.496217951,0.562760449,0.558462991,0.54543481,0.618483595,0.537962266,1,,,,,,,,,,,,,,,
180,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,,
181,0.331873343,0.402538065,1,0.401831554,0.415627476,0.442877039,0.33740112,0.405531293,0.436318073,0.379686216,1,0.446380306,1,0.531159837,0.499323921,1,0.550991023,0.420819631,0.596756039,0.5952217,0.642306632,0.477682569,0.423125529,0.421648784,0.353340828,0.357611125,0.47603193,0.393483873,0.337921234,0.454071689,1,0.378688134,0.47903377,1,0.451170007,0.39783724,0.400896655,0.405813722,0.374139636,0.391413401,0.362273492,0.441637818,0.43224947,0.319857717,0.405548433,0.326965391,0.458962933,0.440077622,0.312511071,0.303846316,0.532676305,0.457123121,0.330830162,1,0.383856972,0.37307757,1,1,1,0.394411431,0.523609765,0.556726928,0.349167585,0.456279791,0.598947938,0.517718841,1,0.435407033,0.525728519,0.469547343,0.374279888,0.468363622,0.38685235,0.333023665,0.370369229,0.488755868,0.348126268,0.441420985,0.396707811,0.338603499,0.381448,0.380924435,0.444144598,0.380885388,0.317344984,0.44566878,0.369526172,0.430491312,0.46340596,0.4411639,0.366452968,0.340827804,0.351372982,0.444065323,0.37982111,0.410970376,0.374185611,0.532627898,0.325717902,0.404804098,0.355947496,1,0.508757663,0.470156558,0.39029345,0.321969881,0.31810788,0.423465065,0.462059904,0.480385965,0.422495639,0.477344146,0.259780987,0.362123149,0.372405567,0.489367132,0.441636845,0.369164484,0.50372487,0.348731875,0.396032467,0.464916795,0.379241223,0.350333402,0.369314481,0.303124948,0.339241988,0.388259562,0.507109808,0.371374003,0.38104382,0.401858383,0.530755166,0.323994435,0.407666654,0.432998178,0.474254238,0.441388849,0.529448807,0.318709274,0.561670809,0.391115176,0.422809541,0.390262112,0.377962716,0.310086635,0.491841831,0.424608152,0.41118619,0.362467536,0.308867271,0.4178836,0.554228647,0.370586718,0.405989348,0.377445424,0.357822464,0.316928966,0.333213054,0.391989048,0.336155366,0.422425471,0.396509247,0.521733382,0.481122851,0.309930369,0.48658067,0.391761167,0.56002028,0.465758349,0.320651106,0.299068432,0.325557243,0.35086205,0.432832001,0.351385021,0.451054557,1,0.400795254,1,,,,,,,,,,,,,
